Date,open,high,low,close,volume,Daily_Return,Volatility_30,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Close_lag_7,SMA_7,EMA_7,SMA_14,EMA_14,SMA_30,EMA_30,SMA_50,EMA_50,SMA_200,EMA_200,RSI_14,MACD,MACD_signal,BB_mid,BB_upper,BB_lower,Daily_Range,Volatility_14,Volume_change,Volume_SMA_14,DayOfWeek,Month,Quarter,Target_NextClose,Target_Direction
2018-08-24 00:00:00+05:30,82.3,83.88,81.8,83.06,972099.0,0.011693057247259553,0.010274571731862265,82.1,82.61,82.61,84.33,85.77,83.14428571428572,83.43341692035439,85.19500000000001,84.93763774193742,88.144,87.42937789506965,90.86579999999998,88.99800104477174,93.55904999999998,94.5507334768493,12.754555198285189,-2.414193972180925,-2.1183266177909474,86.4525,92.1424019508735,80.7625980491265,2.0799999999999983,0.008065805221552596,-0.10266017546191675,895290.4285714285,4,8,3,83.32,1
2018-08-27 00:00:00+05:30,82.89,83.83,82.78,83.32,668637.0,0.00313026727666732,0.010281061741893166,83.06,82.1,82.61,83.03,84.27,83.00857142857141,83.4050626902658,84.80999999999999,84.7219527096791,87.86533333333334,87.16425674054904,90.61460000000001,88.77533433713363,93.44139999999999,94.43898488503986,17.49095295536793,-2.3314211213927933,-2.160945518511317,86.18449999999999,91.93722008888672,80.43177991111325,1.0499999999999972,0.007966170546948108,-0.31217190841673537,877788.0,0,8,3,82.86,0
2018-08-28 00:00:00+05:30,83.68,84.44,82.34,82.86,902007.0,-0.005520883341334493,0.009987206873605995,83.32,83.06,82.1,82.61,84.33,82.79857142857144,83.26879701769934,84.42785714285715,84.47369234838855,87.541,86.8865627572878,90.3626,88.54336044155977,93.32735000000001,94.32377110508921,17.57575757575762,-2.2766968522978885,-2.184095785268631,85.921,91.78030083848051,80.0616991615195,2.0999999999999943,0.007964893999662279,0.34902346116054006,893979.0,1,8,3,81.88,0
2018-08-29 00:00:00+05:30,83.22,83.45,81.6,81.88,1233648.0,-0.011827178373159608,0.010071406177719759,82.86,83.32,83.06,82.61,83.03,82.63428571428571,82.9215977632745,83.96357142857143,84.12786670193675,87.184,86.56355870843053,90.0914,88.28205218894959,93.2094,94.19995248712812,14.128035320088301,-2.2860530875962155,-2.204487245734148,85.5765,91.5397815939255,79.6132184060745,1.8500000000000085,0.00796876561882847,0.3676700956866188,944969.1428571428,2,8,3,81.63,0
2018-08-30 00:00:00+05:30,81.97,82.22,81.53,81.63,780453.0,-0.0030532486565706396,0.00996281185511687,81.88,82.86,83.32,82.1,82.61,82.49428571428571,82.59869832245587,83.545,83.79481780834519,86.85533333333333,86.24526459820922,89.8242,88.02118739722609,93.09035,94.07487833302734,15.201900237529713,-2.2872746042818335,-2.221044717443685,85.19550000000001,91.14423706189889,79.24676293810113,0.6899999999999977,0.007873348988162951,-0.3673616785339092,936203.7857142857,3,8,3,82.2,1
2018-08-31 00:00:00+05:30,81.67,82.78,81.45,82.2,889236.0,0.006982726938625561,0.009989707022768125,81.63,81.88,82.86,83.06,82.61,82.43571428571428,82.49902374184191,83.24571428571427,83.58217543389915,86.52666666666666,85.98427978542152,89.57959999999999,87.79290553851133,92.97725,93.95672033966389,23.44740177439803,-2.2166957400978333,-2.2201749219745146,84.7315,90.02822500603014,79.43477499396985,1.3299999999999983,0.00813964622184303,0.13938443442462267,946652.7857142857,4,8,3,82.91,1
2018-09-03 00:00:00+05:30,82.86,84.17,82.64,82.91,1049814.0,0.00863746958637468,0.010158298228384325,82.2,81.63,81.88,83.32,82.1,82.55142857142857,82.60176780638143,83.04142857142857,83.4925520427126,86.21066666666667,85.785939154104,89.3514,87.601419046805,92.86939999999998,93.84680272434386,32.080200501253145,-2.079499242630618,-2.1920397861057355,84.3765,89.10485689721074,79.64814310278925,1.5300000000000011,0.00867214565140144,0.1805797336140238,969473.5714285715,0,9,3,81.97,0
2018-09-04 00:00:00+05:30,83.11,83.23,81.63,81.97,808758.0,-0.011337594982511079,0.01015676779004898,82.91,82.2,81.63,82.86,83.06,82.39571428571428,82.44382585478607,82.77,83.28954510368426,85.85166666666667,85.53974953125858,89.1166,87.38057908418521,92.75825,93.7286255828081,28.69955156950674,-2.023296867206085,-2.1582912023258056,84.0395,88.41498421380948,79.66401578619053,1.6000000000000085,0.0089570407701268,-0.2296178180134767,975076.0714285715,1,9,3,81.12,0
2018-09-05 00:00:00+05:30,81.67,81.74,80.87,81.12,815391.0,-0.010369647431987206,0.009466464996775196,81.97,82.91,82.2,81.88,83.32,82.08142857142856,82.11286939108956,82.54499999999999,83.00027242319304,85.54066666666667,85.25460440020964,88.8566,87.13506617892305,92.6467,93.60316662178515,30.955259975816247,-2.024012420737236,-2.131435446008092,83.68499999999999,87.7774860543802,79.59251394561977,0.8699999999999903,0.008257903656322663,0.008201464467739505,941419.9285714285,2,9,3,81.97,1
2018-09-06 00:00:00+05:30,81.31,82.56,81.31,81.97,439182.0,0.010478303747534445,0.009799939289481698,81.12,81.97,82.91,81.63,82.86,81.9542857142857,82.07715204331717,82.37642857142858,82.8629027667673,85.27400000000002,85.0426944389058,88.6356,86.93251456406334,92.54095,93.48741372007585,36.97571743929358,-1.9337011031820168,-2.091888577442877,83.36449999999999,86.87085198041503,79.85814801958496,1.25,0.008950477378054897,-0.4613847834965066,913172.7857142857,3,9,3,81.76,0
2018-09-07 00:00:00+05:30,81.89,82.22,81.25,81.76,563814.0,-0.002561912894961549,0.009766699821654071,81.97,81.12,81.97,82.2,81.88,81.93714285714285,81.99786403248788,82.28571428571429,82.71584906453168,85.02233333333334,84.83090770091188,88.40460000000002,86.7296708556687,92.43314999999998,93.37072303629401,42.03262233375158,-1.8576600298475086,-2.0450428679238035,83.078,86.06258918975689,80.09341081024311,0.9699999999999989,0.008084528348754092,0.2837821222181236,853896.2142857143,4,9,3,81.68,0
2018-09-10 00:00:00+05:30,81.78,82.02,81.22,81.68,482823.0,-0.0009784735812132794,0.009740414748429642,81.76,81.97,81.12,82.91,81.63,81.94428571428571,81.91839802436591,82.2192857142857,82.57773585592747,84.789,84.62762333311112,88.17119999999998,86.53164454760326,92.3249,93.25439743394283,43.905635648754945,-1.7832955418521266,-1.9926934027094683,82.8425,85.44564688103567,80.23935311896433,0.7999999999999972,0.008002822117838893,-0.14364843725058263,825948.0,0,9,3,81.48,0
2018-09-11 00:00:00+05:30,81.84,82.33,81.3,81.48,516951.0,-0.0024485798237022793,0.00971784435089486,81.68,81.76,81.97,81.97,82.2,81.84142857142857,81.80879851827444,82.13857142857144,82.43137107513715,84.56733333333334,84.42455086000717,87.9358,86.33354083985412,92.22009999999999,93.13723925052051,42.784163473818666,-1.7206647259941974,-1.9382876673664142,82.628,84.9015883995486,80.3544116004514,1.0300000000000011,0.008011248631470087,0.07068428803101767,800437.5,1,9,3,81.24,0
2018-09-12 00:00:00+05:30,81.13,81.44,79.56,81.24,839790.0,-0.002945508100147376,0.009538914913926087,81.48,81.68,81.76,81.12,82.91,81.60285714285715,81.66659888870583,82.07714285714285,82.27252159845219,84.31633333333333,84.21909596581317,87.6608,86.13379414025201,92.1186,93.01885876046559,44.3121693121693,-1.6711315827893145,-1.8848564504509944,82.4015,84.2126964641129,80.5903035358871,1.8799999999999955,0.007895061551824479,0.6245059976670904,783043.0714285715,2,9,3,81.24,0
2018-09-13 00:00:00+05:30,81.13,81.44,79.56,81.24,839790.0,0.0,0.009426835734261969,81.24,81.48,81.68,81.97,81.97,81.49857142857142,81.55994916652938,81.94714285714285,82.13485205199188,84.04933333333332,84.02689622608328,87.3724,85.94188064455585,92.01245,92.9016561857346,36.21212121212112,-1.613279330047149,-1.8305410263702255,82.25,83.90311826559277,80.59688173440723,1.8799999999999955,0.00705426923279035,0.0,773592.4285714285,3,9,3,81.19,0
2018-09-14 00:00:00+05:30,81.24,82.34,80.92,81.19,902223.0,-0.0006154603643524492,0.007819683317232609,81.24,81.24,81.48,81.76,81.12,81.50857142857141,81.46746187489703,81.795,82.00887177839297,83.70633333333332,83.84387066311017,87.0584,85.75553238398504,91.9092,92.78512229333923,33.33333333333333,-1.553557145362575,-1.7751442501686956,82.093,83.4911205429677,80.6948794570323,1.4200000000000017,0.006932756318622393,0.07434358589647405,790277.1428571428,4,9,3,86.52,1
2018-09-17 00:00:00+05:30,81.22,86.99,81.22,86.52,5117040.0,0.06564847887670888,0.014675965748499489,81.19,81.24,81.24,81.68,81.97,82.15857142857143,82.73059640617277,82.05642857142857,82.61035554127392,83.58999999999999,84.01652416871596,86.84779999999999,85.7855115061817,91.8388,92.72278276803237,66.25222024866784,-1.0638767198078511,-1.6328907440965268,82.26750000000001,84.66909486482905,79.86590513517098,5.769999999999996,0.019219664363700862,4.671591169810568,1091350.9285714286,0,9,3,84.21,0
2018-09-18 00:00:00+05:30,86.52,87.11,83.93,84.21,1574766.0,-0.02669902912621358,0.015217458299238049,86.52,81.19,81.24,81.48,81.76,82.50857142857144,83.10044730462957,82.22285714285715,82.82364146910406,83.44,84.02900648041171,86.57959999999999,85.7237267412334,91.75685,92.6380784618828,59.25337569499603,-0.8523735177942342,-1.4767872988360682,82.3475,84.89904751805219,79.79595248194781,3.1799999999999926,0.020486766632451813,-0.6922505980019699,1115716.5,1,9,3,81.79,0
2018-09-19 00:00:00+05:30,84.21,84.21,81.33,81.79,1497519.0,-0.028737679610497446,0.015992231264407446,84.21,86.52,81.19,81.24,81.68,82.52428571428571,82.77283547847217,82.23428571428572,82.68582260655685,83.22599999999998,83.88455444941741,86.281,85.56946294745954,91.66375,92.5301373826601,50.542005420054245,-0.8700006556149731,-1.3554299701918493,82.3065,84.8666256137016,79.7463743862984,2.8799999999999955,0.02208095653511564,-0.049053002160320935,1166935.5,2,9,3,81.79,0
2018-09-20 00:00:00+05:30,84.21,84.21,81.33,81.79,1497519.0,0.0,0.015978135998460347,81.79,84.21,86.52,81.24,81.48,82.56857142857143,82.52712660885413,82.20500000000001,82.56637959234928,83.00633333333332,83.74942190429371,85.99279999999999,85.42124871422584,91.5729,92.42327034402668,48.55532064834391,-0.8738965538435934,-1.2591232869221982,82.291,84.86012764224387,79.72187235775613,2.8799999999999955,0.02199858691291357,0.0,1210384.2857142857,3,9,3,79.71,0
2018-09-21 00:00:00+05:30,84.0,84.31,78.91,79.71,5167494.0,-0.02543098178261416,0.01646903291900645,81.79,81.79,84.21,81.19,81.24,82.35000000000001,81.8228449566406,81.97642857142857,82.18552898003604,82.747,83.48881403950057,85.7358,85.19727817641306,91.4716,92.29677014159856,39.717223650385584,-1.0329158865999943,-1.2138818068577575,82.1235,84.9092175207296,79.33778247927042,5.400000000000006,0.022822096371680457,2.4507034635286766,1504504.2857142857,4,9,3,80.21,1
2018-09-24 00:00:00+05:30,80.59,80.89,79.11,80.21,1137366.0,0.006272738677706613,0.016449561713380335,79.71,81.79,81.79,86.52,81.24,82.20285714285714,81.41963371748044,81.85071428571429,81.92212511603124,82.541,83.27727764985538,85.5064,85.00169864008313,91.3731,92.17650377203042,44.17989417989416,-1.1058465218182363,-1.1922747498498534,81.968,84.81893964196759,79.11706035803242,1.7800000000000011,0.022787044524290347,-0.7798998895789719,1527976.2857142857,0,9,3,79.79,0
2018-09-25 00:00:00+05:30,80.56,80.56,78.94,79.79,838629.0,-0.0052362548310682655,0.01643370567377661,80.21,79.71,81.79,84.21,81.19,82.00285714285714,81.01222528811033,81.75571428571429,81.63784176722707,82.34166666666667,83.052291995026,85.25039999999998,84.79731830125634,91.27525,92.05325497827887,45.47311095983662,-1.1838879423246311,-1.190597388344809,81.8145,84.79104320877784,78.83795679122215,1.6200000000000045,0.022671115465422574,-0.2626568756231503,1529636.142857143,1,9,3,79.07,0
2018-09-26 00:00:00+05:30,80.0,80.49,78.78,79.07,646020.0,-0.009023687178844608,0.016473104898801886,79.79,80.21,79.71,81.79,86.52,80.93857142857142,80.52666896608275,81.54857142857144,81.29546286493013,82.11833333333334,82.79536993083077,84.98,84.57271758356,91.17575000000001,91.92406836157959,40.04120879120877,-1.2889758023530078,-1.2102730711464489,81.674,84.89293346181877,78.45506653818124,1.7099999999999937,0.022513709306328386,-0.22967128491859934,1544410.2857142857,2,9,3,77.46,0
2018-09-27 00:00:00+05:30,79.64,80.39,76.79,77.46,1405998.0,-0.02036170481851518,0.016570835593365144,79.07,79.79,80.21,81.79,84.21,79.97428571428573,79.76000172456206,81.24142857142859,80.78406781627278,81.89133333333332,82.45115251593847,84.69939999999998,84.29378748224393,91.06110000000001,91.78014728335492,36.528822055137816,-1.4850534613227921,-1.2652291491817176,81.46549999999999,85.19599157195925,77.73500842804073,3.5999999999999943,0.02302403989351847,1.1764001114516578,1604566.2857142857,3,9,3,75.9,0
2018-09-28 00:00:00+05:30,78.56,78.66,75.67,75.9,1185300.0,-0.020139426800929394,0.016858682635279326,77.46,79.07,79.79,79.71,81.79,79.13285714285713,78.79500129342154,80.82857142857142,80.13285877410308,81.61033333333333,82.02849751491019,84.37620000000001,83.96461934568535,90.93825000000001,91.62213586760015,33.428899082568805,-1.7461963170817683,-1.361422582761728,81.1505,85.61213753275888,76.68886246724111,2.989999999999995,0.023421574154452864,-0.15696892883204672,1654743.2142857143,4,9,3,74.85,0
2018-10-01 00:00:00+05:30,76.47,76.47,74.24,74.85,1364238.0,-0.013833992094861802,0.016822146660688493,75.9,77.46,79.07,80.21,81.79,78.14142857142858,77.80875097006614,80.355,79.42847760422268,81.33766666666666,81.5653686429805,84.02539999999999,83.60718329291338,90.81015,91.45524894354443,31.875341716785115,-2.0146564312281754,-1.4920693524550175,80.7475,85.93669474536297,75.55830525463703,2.230000000000004,0.023524361291423504,0.15096431283219447,1715263.7142857143,0,10,4,74.85,0
2018-10-02 00:00:00+05:30,76.47,76.47,74.24,74.85,1364238.0,0.0,0.0168294395698179,74.85,75.9,77.46,79.79,79.71,77.44714285714285,77.0690632275496,79.89857142857143,78.81801392365966,81.079,81.1321190531108,83.66760000000001,83.2637643402501,90.68025000000002,91.29002258589723,32.299168975069236,-2.2020293818416974,-1.6340613583323536,80.3915,86.17092002189786,74.61207997810213,2.230000000000004,0.023564924392176993,0.0,1752724.2857142857,1,10,4,74.71,0
2018-10-03 00:00:00+05:30,75.11,75.49,74.22,74.71,1257318.0,-0.001870407481629921,0.016820836119878432,74.85,74.85,75.9,79.07,80.21,76.66142857142857,76.4792974206622,79.43214285714285,78.27027873383837,80.81566666666666,80.71778879161978,83.35279999999999,82.92832260141677,90.5477,91.12504723678384,32.05057724024189,-2.334905290364077,-1.7742301447386983,80.071,86.36807333859308,73.77392666140692,1.269999999999996,0.023536123633427587,-0.07837342164636962,1782547.7142857143,2,10,4,74.82,1
2018-10-04 00:00:00+05:30,74.22,76.57,74.13,74.82,1466280.0,0.0014723597911925346,0.016832316601259143,74.71,74.85,74.85,77.46,79.79,75.95142857142856,76.06447306549666,78.97714285714285,77.81024156932659,80.57300000000001,80.33728628893464,83.04979999999999,82.6103491660671,90.40790000000001,90.96280796079594,32.54794520547944,-2.4036268108261822,-1.9001094779561953,79.7135,86.35884748210628,73.06815251789371,2.4399999999999977,0.02357750749410078,0.16619661851655665,1822837.5,3,10,4,73.57,0
2018-10-05 00:00:00+05:30,74.72,75.38,72.67,73.57,1186569.0,-0.016706762897620964,0.01677856832247465,74.82,74.71,74.85,75.9,79.07,75.16571428571429,75.44085479912249,78.05214285714285,77.24487602674971,80.25666666666666,79.9006871735195,82.735,82.25582566935859,90.2705,90.78974519501688,4.304869442484119,-2.529791799099044,-2.026045942184765,79.304,86.41164865998078,72.19635134001922,2.7099999999999937,0.011749501675958618,-0.19076233734348147,1542089.5714285714,4,10,4,72.99,0
2018-10-08 00:00:00+05:30,73.31,74.44,72.67,72.99,922149.0,-0.007883648226179152,0.016739830355522338,73.57,74.82,74.71,74.85,77.46,74.52714285714285,74.82814109934186,77.25071428571428,76.67755922318308,79.91233333333334,79.45483638813114,82.42119999999998,81.89245995683471,90.11824999999999,90.61263330252915,4.903536977491953,-2.6460772822290863,-2.1500522101936297,78.86949999999999,86.41457988866645,71.32442011133352,1.769999999999996,0.01091768255053223,-0.2228441835240934,1495474.0714285714,0,10,4,70.39,0
2018-10-09 00:00:00+05:30,73.02,73.32,70.11,70.39,1827261.0,-0.035621317988765555,0.017692385866750763,72.99,73.57,74.82,74.85,75.9,73.74,73.7186058245064,76.43642857142858,75.83921799342534,79.49666666666667,78.87000823405818,82.06639999999999,81.44138309578238,89.94800000000001,90.41141307066319,4.8335974643423185,-2.9144368227756416,-2.302929132710032,78.315,86.64183550178149,69.98816449821851,3.2099999999999937,0.011929463003152271,0.9815246776822402,1519027.0714285714,1,10,4,70.99,1
2018-10-10 00:00:00+05:30,70.72,72.0,70.56,70.99,1016559.0,0.00852393805938334,0.017822098089269836,70.39,72.99,73.57,74.71,74.85,73.18857142857142,73.0364543683798,75.66499999999999,75.19265559430195,79.13366666666666,78.36162060605443,81.71079999999999,81.03152493516346,89.78275,90.21816517941281,9.15279878971252,-3.043613820949986,-2.451066070358023,77.8025,86.61867860885334,68.98632139114665,1.4399999999999977,0.012704291737831627,-0.4436706086322644,1484672.7857142857,2,10,4,70.01,0
2018-10-11 00:00:00+05:30,70.44,71.56,69.33,70.01,1095993.0,-0.013804761233976448,0.017897972755003624,70.99,70.39,72.99,74.82,74.85,72.49714285714285,72.27984077628484,74.97214285714286,74.50163484839503,78.74633333333333,77.82280637340575,81.326,80.5993082710394,89.6158,90.01708890897089,9.983498349834946,-3.1883124511897307,-2.5985153465243647,77.241,86.55194183714964,67.93005816285036,2.230000000000004,0.011976343007092638,0.07814007844109394,1193851.2857142857,3,10,4,70.52,1
2018-10-12 00:00:00+05:30,70.63,71.57,70.22,70.52,794511.0,0.007284673618054516,0.017904999772566613,70.01,70.99,70.39,73.57,74.71,71.89857142857143,71.83988058221362,74.28,73.97075020194235,78.357,77.35165757512151,80.90679999999999,80.20404128001826,89.44285000000002,89.82308802430452,10.057708161582752,-3.224662518173133,-2.7237447808541186,76.7075,86.28466115503552,67.13033884496447,1.3499999999999943,0.012079248268610109,-0.27507657439417954,1169361.642857143,4,10,4,70.97,1
2018-10-15 00:00:00+05:30,71.33,71.33,70.22,70.97,522594.0,0.00638116846284742,0.017850644342326062,70.52,70.01,70.99,72.99,74.82,71.34857142857143,71.62241043666022,73.64999999999999,73.57065017501671,77.95899999999999,76.93993773156528,80.526,79.84192201413519,89.2676,89.63549510863982,13.733552631578874,-3.1804961886795127,-2.8150950624191977,75.92999999999999,84.6384133547934,67.22158664520659,1.1099999999999994,0.01274475623923535,-0.34224447490343113,1146787.7142857143,0,10,4,71.15,1
2018-10-16 00:00:00+05:30,71.0,72.64,70.78,71.15,831897.0,0.002536282936452139,0.01786099404679855,70.97,70.52,70.01,70.39,73.57,71.00285714285714,71.50430782749515,73.08428571428571,73.24789681834781,77.59833333333333,76.56639336178688,80.17479999999999,79.50106232730637,89.09805,89.45155983392698,15.920826161790004,-3.0952889939061237,-2.871133848716583,75.277,83.30307618624563,67.25092381375437,1.8599999999999994,0.013061725231325375,0.5918609857748081,1160064.642857143,1,10,4,70.86,0
2018-10-17 00:00:00+05:30,71.99,72.21,70.62,70.86,550395.0,-0.004075895994378187,0.017827280639175384,71.15,70.97,70.52,70.99,72.99,70.69857142857143,71.34323087062137,72.61285714285714,72.92951057590145,77.25633333333333,76.19823895134903,79.8278,79.16219713800024,88.9287,89.26656918881328,17.961165048543663,-3.0163911747086587,-2.9001853139149985,74.73049999999999,82.3683902432853,67.09260975671468,1.5899999999999892,0.012536093209742574,-0.33838564149167505,1098950.142857143,2,10,4,70.86,0
2018-10-18 00:00:00+05:30,71.99,72.21,70.62,70.86,550395.0,0.0,0.017628362470859884,70.86,71.15,70.97,70.01,70.39,70.76571428571428,71.22242315296603,72.25285714285714,72.65357583244793,76.886,75.85383643835878,79.4774,78.83662077964729,88.7605,89.08341924663603,21.16704805491986,-2.920201815796574,-2.904188614291314,74.184,81.23678563854105,67.13121436145894,1.5899999999999892,0.011964230368843982,0.0,1053599.7857142857,3,10,4,69.87,0
2018-10-19 00:00:00+05:30,70.67,71.04,69.68,69.87,1173834.0,-0.013971210838272574,0.01770366244102154,70.86,70.86,71.15,70.52,70.99,70.60571428571428,70.88431736472452,71.89714285714285,72.28243238812153,76.48966666666666,75.46778247459372,79.125,78.48498859221014,88.57545,88.89224094567447,21.313364055299516,-2.890535488263808,-2.9014579890858125,73.692,80.48992723827611,66.89407276172388,1.3599999999999994,0.01197222892076036,1.1327119614095333,1039999.5,4,10,4,69.23,0
2018-10-22 00:00:00+05:30,70.11,70.63,69.04,69.23,667350.0,-0.009159868326892862,0.01770138844978498,69.87,70.86,70.86,70.97,70.01,70.49428571428572,70.47073802354339,71.49571428571429,71.87544140303866,76.07466666666666,75.06534489558769,78.7818,78.12204786310387,88.3765,88.69659675716031,19.849785407725307,-2.885406194746494,-2.898247630217949,73.143,79.48257029923975,66.80342970076025,1.5899999999999892,0.011937722947847305,-0.43147838621133827,990221.7857142857,0,10,4,68.08,0
2018-10-23 00:00:00+05:30,69.0,69.88,67.78,68.08,621711.0,-0.01661129568106323,0.01780991430062936,69.23,69.87,70.86,71.15,70.52,70.14571428571429,69.87305351765754,71.02214285714285,71.36938254930017,75.62799999999999,74.61467748296913,78.428,77.72824206455078,88.19484999999999,88.49145649091992,17.909002904162605,-2.9402432873498014,-2.9066467616443195,72.55749999999999,78.46019117928012,66.65480882071986,2.0999999999999943,0.01223992870141,-0.06838840188806472,944821.2857142857,1,10,4,67.61,0
2018-10-24 00:00:00+05:30,68.28,68.67,67.23,67.61,972450.0,-0.006903642773207985,0.017802542711797365,68.08,69.23,69.87,70.86,70.97,69.66571428571429,69.30729013824316,70.50714285714285,70.86813154272681,75.17366666666666,74.16276280664854,78.0648,77.33144825809782,88.01355,88.2836808044431,16.27689429373244,-2.987192652923895,-2.922755939900235,71.9845,77.4327618184301,66.5362381815699,1.4399999999999977,0.0120206164188377,0.5641511892181414,909547.7142857143,2,10,4,67.09,0
2018-10-25 00:00:00+05:30,67.33,67.64,66.22,67.09,1274706.0,-0.007691169945274301,0.01776921795973526,67.61,68.08,69.23,70.86,71.15,69.08571428571429,68.75296760368238,70.04428571428572,70.36438067036325,74.70200000000001,73.70645552880025,77.72120000000001,76.92982283621163,87.83705,88.07279840837899,17.46987951807226,-3.031415743867427,-2.9444879006936735,71.466,76.68932985143589,66.2426701485641,1.4200000000000017,0.011706278119697183,0.31081906524757064,915843.2142857143,3,10,4,66.42,0
2018-10-26 00:00:00+05:30,67.43,67.44,65.56,66.42,1611576.0,-0.009986585184081131,0.017749862016784895,67.09,67.61,68.08,69.87,70.86,68.45142857142858,68.16972570276178,69.575,69.83846324764815,74.20966666666666,73.23636162371636,77.363,76.51767292106608,87.66380000000001,87.85734767794736,17.313432835820876,-3.0849647097762585,-2.9725832625101907,70.992,76.24162795674806,65.74237204325195,1.8799999999999955,0.011738848081076579,0.2642727028820764,965088.0,4,10,4,66.65,1
2018-10-29 00:00:00+05:30,66.71,68.22,66.44,66.65,930618.0,0.0034628124059019605,0.011595202171510006,66.42,67.09,67.61,69.23,70.86,67.85,67.78979427707134,69.30785714285715,69.4133348146284,73.54733333333334,72.81143506734756,77.0354,76.13070535553408,87.4885,87.64632929309217,25.651041666666686,-3.0734151564595322,-2.992749641300059,70.582,75.84378116731328,65.3202188326867,1.7800000000000011,0.008526993634112313,-0.42254166108207125,901042.0714285715,0,10,4,66.72,1
2018-10-30 00:00:00+05:30,66.72,67.78,66.56,66.72,949158.0,0.0010502625656412246,0.011201225864704576,66.65,66.42,67.09,68.08,69.87,67.4,67.52234570780351,69.00285714285714,69.05422350601128,72.96433333333334,72.41843925655095,76.7176,75.7616580866896,87.31365,87.43810711107135,20.139860139860133,-3.023757641394184,-2.9989512413188844,70.1755,75.3034316647121,65.0475683352879,1.2199999999999989,0.007903310991381111,0.019922245217694146,896227.7142857143,1,10,4,66.69,0
2018-10-31 00:00:00+05:30,67.22,68.39,66.23,66.69,1155339.0,-0.0004496402877698369,0.010537461991531995,66.72,66.65,66.42,67.61,69.23,67.03714285714287,67.31425928085264,68.76571428571428,68.73899370520978,72.461,72.04886253032186,76.3992,75.40590678917235,87.1409,87.23165828409552,23.225806451612854,-2.9527865667259476,-2.989718306400297,69.7745,74.65788741363433,64.89111258636568,2.1599999999999966,0.0074741335800398885,0.21722516166960615,900466.7142857143,2,10,4,68.36,1
2018-11-01 00:00:00+05:30,67.11,68.89,66.78,68.36,766404.0,0.025041235567551334,0.011981476804488009,66.69,66.72,66.65,67.09,68.08,67.07714285714285,67.57569446063948,68.61142857142858,68.68846121118182,72.01333333333334,71.81087139933335,76.1244,75.12959671900873,86.9751,87.04388058972641,35.32608695652179,-2.7303130858123694,-2.9378372622827116,69.4515,73.74917758581805,65.15382241418195,2.1099999999999994,0.01037671253094026,-0.3366414532877363,898459.0714285715,3,11,4,69.43,1
2018-11-02 00:00:00+05:30,68.89,70.1,68.44,69.43,900891.0,0.015652428320655387,0.01201892651829436,68.36,66.69,66.72,66.42,67.61,67.33714285714287,68.03927084547962,68.50142857142858,68.78733304969091,71.67066666666668,71.65726679292476,75.8518,74.90608312218485,86.81465,86.8686180962963,40.35087719298253,-2.4395396966543075,-2.8381777491570306,69.2445,73.08100320502534,65.40799679497466,1.6599999999999966,0.011225532729895403,0.17547794635727376,925480.2857142857,4,11,4,67.99,0
2018-11-05 00:00:00+05:30,69.3,69.3,67.78,67.99,468765.0,-0.020740313985309067,0.012192958688342677,69.43,68.36,66.69,66.65,67.09,67.46571428571428,68.02695313410972,68.27571428571429,68.6810219763988,71.26333333333334,71.42066893531671,75.5452,74.63486417621682,86.6529,86.6807711500645,32.90043290043289,-2.2987965604574754,-2.73030151141712,68.9945,72.43448454709838,65.55451545290163,1.519999999999996,0.012256892194471248,-0.4796651315197954,899542.2857142857,0,11,4,67.44,0
2018-11-06 00:00:00+05:30,68.29,68.47,67.24,67.44,443781.0,-0.008089424915428745,0.012202581814682189,67.99,69.43,68.36,66.72,66.42,67.61142857142856,67.88021485058229,68.03142857142858,68.51555237954562,70.85166666666667,71.16385158465111,75.2368,74.35271263989459,86.4911,86.48932069085988,32.000000000000014,-2.2062052536313814,-2.6254822598599725,68.84700000000001,72.28802249186766,65.40597750813235,1.230000000000004,0.012326444745166193,-0.05329749448017662,891927.0,1,11,4,67.44,0
2018-11-07 00:00:00+05:30,68.29,68.47,67.24,67.44,443781.0,0.0,0.0122243666509699,67.44,67.99,69.43,66.69,66.65,67.72428571428571,67.77016113793673,67.78714285714285,68.37214539560621,70.464,70.92360309531878,74.94800000000001,74.08162586970265,86.33245,86.29977521134884,32.000000000000014,-2.1085202667604364,-2.5220898612400653,68.6695,72.00984649952785,65.32915350047215,1.230000000000004,0.012326444745166193,0.0,884311.7142857143,2,11,4,67.44,0
2018-11-08 00:00:00+05:30,68.29,68.47,67.24,67.44,443781.0,0.0,0.011915847125078115,67.44,67.44,67.99,68.36,66.72,67.82714285714285,67.68762085345254,67.61357142857143,68.24785934285872,70.13000000000001,70.69885450852402,74.6642,73.82116995324373,86.18585000000002,86.11211575650955,35.722679200940064,-2.007957724149179,-2.419263433821888,68.541,71.86189334842976,65.22010665157023,1.230000000000004,0.011970131713097167,0.0,832165.0714285715,3,11,4,69.52,1
2018-11-09 00:00:00+05:30,68.89,69.72,68.46,69.52,471015.0,0.03084223013048626,0.013182189900564597,67.44,67.44,67.44,69.43,66.69,68.23142857142857,68.1457156400894,67.63428571428571,68.41747809714423,69.91733333333333,70.62279937894183,74.4106,73.65249662174396,86.0616,85.9470200773403,51.45728643216076,-1.740360772255471,-2.283482901508605,68.491,71.71513856305067,65.26686143694933,1.2600000000000051,0.014708607420324045,0.06136810724208552,818141.1428571428,4,11,4,68.68,0
